"Date","Price","Open","High","Low","Vol.","Change %"
"17-06-2020","47,338","47,450","47,483","46,967","11.89K","-0.48%"
"16-06-2020","47,567","47,180","47,650","46,960","14.47K","1.15%"
"15-06-2020","47,026","47,199","47,246","46,546","12.92K","-0.65%"
"12-06-2020","47,334","47,150","47,550","47,065","11.83K","-0.17%"
"11-06-2020","47,414","46,750","47,680","46,750","16.91K","1.69%"
"10-06-2020","46,626","46,602","46,949","46,554","9.88K","0.07%"
"09-06-2020","46,594","46,075","46,737","45,950","13.28K","1.07%"
"08-06-2020","46,101","45,793","46,160","45,748","10.22K","-0.91%"
"05-06-2020","46,526","46,750","46,750","46,301","0.00K","-0.43%"
"04-06-2020","46,727","46,599","46,904","46,599","0.01K","1.36%"
"03-06-2020","46,099","46,700","46,700","45,900","0.04K","-1.49%"
"02-06-2020","46,796","47,170","47,200","46,600","0.06K","-0.61%"
"01-06-2020","47,083","46,571","47,300","46,520","0.41K","0.92%"
"29-05-2020","46,654","46,523","46,868","46,394","7.90K","0.54%"
"28-05-2020","46,405","46,444","46,860","46,288","10.59K","-0.27%"
"27-05-2020","46,531","46,307","46,570","45,775","13.87K","0.45%"
"26-05-2020","46,322","47,049","47,150","46,257","13.66K","-1.39%"
"25-05-2020","46,973","46,808","47,050","46,650","4.16K","-0.18%"
"22-05-2020","47,056","46,466","47,130","46,464","11.30K","1.44%"
"21-05-2020","46,388","47,050","47,050","46,241","10.90K","-1.58%"
"20-05-2020","47,131","47,181","47,354","46,800","10.94K","0.17%"
"19-05-2020","47,050","46,802","47,181","46,481","12.21K","0.85%"
"18-05-2020","46,655","47,659","47,980","46,559","16.31K","-1.53%"
"15-05-2020","47,381","46,711","47,462","46,641","12.37K","1.56%"
"14-05-2020","46,654","46,062","46,795","46,062","13.05K","1.46%"
"13-05-2020","45,981","45,613","46,090","45,501","11.10K","0.78%"
"12-05-2020","45,625","45,878","45,970","45,544","10.99K","-0.34%"
"11-05-2020","45,781","45,801","45,960","45,590","9.79K","-0.07%"
"08-05-2020","45,812","46,377","46,377","45,755","11.23K","-0.76%"
"07-05-2020","46,161","45,430","46,209","45,340","9.32K","1.74%"
"06-05-2020","45,371","45,641","45,848","45,320","9.54K","-0.83%"
"05-05-2020","45,751","45,527","45,784","45,311","8.78K","-0.12%"
"04-05-2020","45,807","45,565","45,978","45,461","8.80K","0.62%"
"01-05-2020","45,527","45,008","45,600","44,750","7.40K","1.38%"
"30-04-2020","44,906","45,801","45,940","44,740","11.96K","-1.41%"
"29-04-2020","45,546","45,925","46,177","45,460","10.50K","-1.13%"
"28-04-2020","46,066","46,000","46,133","45,576","10.14K","-0.27%"
"27-04-2020","46,191","46,511","46,650","46,125","9.20K","-0.72%"
"24-04-2020","46,527","46,322","46,900","46,110","10.86K","0.22%"
"23-04-2020","46,427","46,280","46,733","46,166","9.88K","0.56%"
"22-04-2020","46,167","45,768","46,245","45,560","7.77K","1.86%"
"21-04-2020","45,325","45,825","46,289","45,050","8.99K","-0.85%"
"20-04-2020","45,714","45,465","45,795","45,310","6.65K","-0.05%"
"17-04-2020","45,735","46,700","46,700","45,614","8.04K","-3.22%"
"16-04-2020","47,258","46,600","47,327","46,526","4.89K","1.17%"
"15-04-2020","46,710","46,445","46,785","46,060","6.98K","0.92%"
"13-04-2020","46,286","45,800","46,385","45,622","4.86K","2.19%"
"09-04-2020","45,294","44,838","45,327","44,838","3.27K","0.79%"
"08-04-2020","44,941","44,777","45,036","44,686","3.16K","-0.31%"
"07-04-2020","45,081","44,000","45,724","44,000","5.49K","2.57%"
"03-04-2020","43,953","44,657","45,800","43,650","0.06K","1.37%"
"01-04-2020","43,357","43,261","43,550","43,080","0.01K","0.24%"
"31-03-2020","43,255","43,799","43,840","43,130","0.07K","-1.34%"
"30-03-2020","43,842","43,450","44,190","43,212","0.40K","0.62%"
"27-03-2020","43,571","42,800","43,760","42,800","4.80K","0.07%"
"26-03-2020","43,542","42,001","44,535","41,430","7.07K","3.14%"
"25-03-2020","42,217","41,379","42,785","40,811","7.59K","2.03%"
"24-03-2020","41,379","42,184","42,184","39,929","12.74K","0.52%"
"23-03-2020","41,163","40,721","41,310","39,765","13.22K","1.99%"
"20-03-2020","40,358","39,900","40,948","39,838","15.28K","1.32%"
"19-03-2020","39,831","39,307","40,099","39,052","14.77K","0.27%"
"18-03-2020","39,723","40,127","40,447","39,318","22.19K","-1.29%"
"17-03-2020","40,244","39,489","40,934","38,650","24.02K","1.84%"
"16-03-2020","39,518","40,982","41,199","38,400","37.15K","-2.06%"
"13-03-2020","40,348","41,750","42,070","40,055","25.32K","-4.40%"
"12-03-2020","42,206","43,302","43,637","41,567","28.70K","-2.65%"
"11-03-2020","43,355","43,744","43,875","43,275","14.84K","-0.88%"
"10-03-2020","43,740","43,836","43,941","43,530","9.60K","-1.38%"
"09-03-2020","44,353","44,575","44,772","43,851","21.98K","0.44%"
"06-03-2020","44,158","44,574","44,961","43,432","35.39K","-0.67%"
"05-03-2020","44,458","43,504","44,503","43,243","22.50K","2.04%"
"04-03-2020","43,569","43,357","43,778","43,293","20.04K","0.22%"
"03-03-2020","43,474","41,927","43,517","41,873","26.80K","3.62%"
"02-03-2020","41,956","41,738","42,343","41,646","22.69K","1.35%"
"28-02-2020","41,397","42,670","42,747","41,275","34.99K","-2.33%"
"27-02-2020","42,385","42,640","42,976","42,322","20.94K","-0.28%"
"26-02-2020","42,504","42,536","42,854","42,100","19.75K","-0.66%"
"25-02-2020","42,788","43,176","43,176","42,371","26.43K","-1.82%"
"24-02-2020","43,580","42,932","43,788","42,932","25.49K","2.14%"
"21-02-2020","42,666","42,210","42,790","42,210","13.35K","1.49%"
"20-02-2020","42,039","41,651","42,158","41,500","19.36K","1.09%"
"19-02-2020","41,586","41,408","41,619","41,350","13.65K","0.40%"
"18-02-2020","41,420","40,900","41,480","40,900","14.83K","1.63%"
"17-02-2020","40,756","40,889","40,925","40,720","6.98K","-0.54%"
"14-02-2020","40,979","40,601","41,010","40,573","10.12K","0.79%"
"13-02-2020","40,656","40,551","40,700","40,513","9.87K","0.42%"
"12-02-2020","40,484","40,431","40,549","40,306","9.98K","0.18%"
"11-02-2020","40,410","40,566","40,577","40,300","11.52K","-0.66%"
"10-02-2020","40,679","40,566","40,715","40,514","8.34K","0.09%"
"07-02-2020","40,644","40,393","40,724","40,302","13.03K","0.73%"
"06-02-2020","40,351","40,081","40,421","40,030","11.32K","0.44%"
"05-02-2020","40,175","40,201","40,280","40,000","0.01K","-0.32%"
"04-02-2020","40,302","40,408","40,500","40,112","0.02K","-0.88%"
"03-02-2020","40,661","41,011","41,050","40,371","0.09K","-1.32%"
"01-02-2020","41,206","41,035","41,297","40,820","3.49K","0.50%"
"31-01-2020","41,000","41,014","41,145","40,571","0.98K","0.06%"
"30-01-2020","40,975","40,486","41,068","40,472","5.91K","1.55%"
"29-01-2020","40,350","40,111","40,458","40,066","12.11K","0.27%"
"28-01-2020","40,242","40,562","40,608","40,156","13.19K","-0.85%"
"27-01-2020","40,585","40,500","40,810","40,480","13.93K","0.58%"
"24-01-2020","40,352","40,214","40,440","39,951","14.74K","0.17%"
"23-01-2020","40,283","39,904","40,311","39,836","12.42K","0.93%"
"22-01-2020","39,913","39,817","39,974","39,752","9.30K","0.01%"
"21-01-2020","39,911","40,090","40,176","39,675","14.86K","-0.09%"
"20-01-2020","39,947","39,900","40,000","39,880","7.12K","0.00%"
"17-01-2020","39,946","39,730","39,983","39,702","10.63K","0.66%"
"16-01-2020","39,686","39,655","39,775","39,588","9.42K","0.19%"
"15-01-2020","39,611","39,646","39,708","39,477","10.79K","0.42%"
"14-01-2020","39,447","39,500","39,530","39,262","12.16K","-0.25%"
"13-01-2020","39,546","39,722","39,801","39,523","13.48K","-0.82%"
"10-01-2020","39,871","39,718","39,913","39,568","15.61K","0.10%"
"09-01-2020","39,830","40,036","40,144","39,610","18.79K","-0.70%"
"08-01-2020","40,110","40,946","41,293","39,922","29.94K","-1.36%"
"07-01-2020","40,663","40,350","40,693","40,203","16.49K","0.47%"
"06-01-2020","40,472","40,250","41,096","40,250","21.49K","0.90%"
"03-01-2020","40,112","39,500","40,143","39,500","20.36K","2.13%"
"02-01-2020","39,277","39,051","39,400","39,041","14.13K","0.54%"
"01-01-2020","39,067","39,108","39,113","38,957","2.81K","-0.10%"
"31-12-2019","39,108","39,053","39,270","39,011","11.48K","0.35%"
"30-12-2019","38,971","39,067","39,090","38,904","10.61K","-0.28%"
"27-12-2019","39,080","38,930","39,095","38,787","11.85K","0.51%"
"26-12-2019","38,882","38,635","38,948","38,635","14.26K","0.63%"
"24-12-2019","38,639","38,330","38,667","38,292","10.75K","1.00%"
"23-12-2019","38,257","38,040","38,287","38,040","9.44K","0.70%"
"20-12-2019","37,991","38,040","38,120","37,951","9.20K","-0.31%"
"19-12-2019","38,109","37,959","38,130","37,860","10.52K","0.52%"
"18-12-2019","37,912","37,959","37,995","37,802","10.14K","-0.07%"
"17-12-2019","37,940","37,869","37,980","37,845","10.38K","0.18%"
"16-12-2019","37,871","37,725","37,967","37,725","11.17K","0.26%"
"13-12-2019","37,773","37,466","37,840","37,466","16.52K","0.61%"
"12-12-2019","37,544","37,770","38,068","37,470","19.75K","-0.41%"
"11-12-2019","37,699","37,580","37,738","37,520","9.23K","0.34%"
"10-12-2019","37,571","37,677","37,700","37,534","10.37K","-0.03%"
"09-12-2019","37,583","37,679","37,698","37,563","7.35K","-0.31%"
"06-12-2019","37,699","38,011","38,119","37,655","12.24K","-1.41%"
"05-12-2019","38,237","38,850","38,850","38,192","0.01K","0.16%"
"04-12-2019","38,176","38,331","38,450","38,140","0.07K","-0.19%"
"03-12-2019","38,250","37,930","38,768","37,880","0.05K","0.79%"
"02-12-2019","37,952","37,717","38,028","37,100","0.48K","-0.21%"
"29-11-2019","38,031","37,782","38,114","37,693","5.66K","0.82%"
"28-11-2019","37,723","37,573","37,748","37,540","8.53K","0.53%"
"27-11-2019","37,525","37,690","37,690","37,482","11.04K","-0.51%"
"26-11-2019","37,718","37,696","37,777","37,520","12.28K","-0.01%"
"25-11-2019","37,723","37,935","37,935","37,705","11.46K","-0.45%"
"22-11-2019","37,895","37,929","38,135","37,871","12.41K","-0.15%"
"21-11-2019","37,953","38,155","38,193","37,920","11.85K","-0.53%"
"20-11-2019","38,155","38,220","38,330","38,001","14.62K","-0.13%"
"19-11-2019","38,205","38,230","38,230","37,920","13.86K","-0.06%"
"18-11-2019","38,229","37,918","38,247","37,791","14.48K","0.62%"
"15-11-2019","37,994","38,236","38,236","37,921","10.43K","-0.71%"
"14-11-2019","38,266","38,060","38,318","38,059","13.32K","0.44%"
"13-11-2019","38,097","37,787","38,148","37,781","14.24K","1.00%"
"12-11-2019","37,720","37,680","37,793","37,522","7.61K","0.11%"
"11-11-2019","37,680","37,687","37,848","37,510","11.49K","-0.02%"
"08-11-2019","37,687","37,747","37,869","37,477","15.03K","0.30%"
"07-11-2019","37,575","38,245","38,245","37,520","18.90K","-1.76%"
"06-11-2019","38,247","37,906","38,286","37,906","12.14K","0.97%"
"05-11-2019","37,881","38,369","38,396","37,851","16.01K","-1.54%"
"04-11-2019","38,472","38,391","38,510","38,331","8.95K","0.42%"
"01-11-2019","38,310","38,500","38,546","38,265","11.75K","-0.69%"
"31-10-2019","38,578","38,105","38,603","38,037","15.13K","1.29%"
"30-10-2019","38,088","37,920","38,129","37,894","10.37K","0.45%"
"29-10-2019","37,916","37,939","38,045","37,801","10.85K","-0.02%"
"28-10-2019","37,922","38,283","38,283","37,895","6.37K","-0.92%"
"27-10-2019","38,275","38,319","38,340","38,260","0.97K","0.02%"
"25-10-2019","38,269","38,332","38,618","38,215","15.00K","-0.22%"
"24-10-2019","38,352","38,036","38,372","37,990","12.86K","0.92%"
"23-10-2019","38,003","37,944","38,099","37,944","10.71K","0.32%"
"22-10-2019","37,881","37,883","37,950","37,822","11.33K","-0.02%"
"21-10-2019","37,890","38,010","38,090","37,867","7.97K","-0.52%"
"18-10-2019","38,089","38,142","38,194","37,965","12.56K","-0.28%"
"17-10-2019","38,196","38,181","38,233","37,972","14.51K","-0.06%"
"16-10-2019","38,219","38,137","38,240","37,937","17.58K","0.48%"
"15-10-2019","38,036","38,235","38,425","37,972","16.35K","-0.50%"
"14-10-2019","38,226","37,894","38,280","37,771","14.54K","1.01%"
"11-10-2019","37,845","38,002","38,350","37,691","17.31K","-0.82%"
"10-10-2019","38,159","38,526","38,545","38,077","14.45K","-0.88%"
"09-10-2019","38,497","38,451","38,574","38,272","12.08K","0.30%"
"08-10-2019","38,383","38,320","38,599","38,225","6.95K","0.68%"
"07-10-2019","38,123","38,410","38,470","38,037","11.49K","0.18%"
"04-10-2019","38,055","37,925","38,350","37,837","0.05K","0.17%"
"03-10-2019","37,990","37,825","38,099","37,735","0.13K","1.82%"
"01-10-2019","37,311","37,003","37,513","36,771","1.47K","1.08%"
"30-09-2019","36,913","37,550","37,640","36,832","8.65K","-2.22%"
"27-09-2019","37,750","37,753","37,836","37,310","15.49K","-0.12%"
"26-09-2019","37,794","37,688","37,849","37,452","15.44K","0.51%"
"25-09-2019","37,602","38,072","38,194","37,485","15.54K","-1.33%"
"24-09-2019","38,108","37,825","38,190","37,770","14.29K","0.49%"
"23-09-2019","37,924","37,800","37,974","37,731","12.09K","0.60%"
"20-09-2019","37,697","37,714","37,750","37,438","12.82K","0.03%"
"19-09-2019","37,686","37,756","37,787","37,532","13.39K","-0.43%"
"18-09-2019","37,849","37,946","37,965","37,734","13.06K","-0.44%"
"17-09-2019","38,016","38,050","38,179","37,861","14.94K","-0.43%"
"16-09-2019","38,180","37,774","38,215","37,774","14.95K","1.75%"
"13-09-2019","37,524","37,728","37,892","37,449","15.76K","-0.60%"
"12-09-2019","37,750","37,898","38,228","37,662","22.44K","-0.59%"
"11-09-2019","37,974","38,207","38,259","37,930","19.75K","-0.73%"
"10-09-2019","38,253","38,355","38,495","38,205","10.77K","-0.57%"
"09-09-2019","38,472","38,553","38,697","38,272","17.76K","-0.21%"
"06-09-2019","38,553","38,800","38,978","38,376","22.37K","-0.88%"
"05-09-2019","38,894","39,582","39,628","38,514","22.37K","-2.33%"
"04-09-2019","39,823","39,651","39,885","39,358","18.67K","0.36%"
"03-09-2019","39,680","38,915","39,740","38,898","20.76K","1.52%"
"02-09-2019","39,087","38,859","39,119","38,846","5.78K","1.11%"
"30-08-2019","38,656","38,650","38,948","38,611","15.84K","-0.38%"
"29-08-2019","38,803","39,180","39,425","38,675","19.97K","-0.92%"
"28-08-2019","39,165","38,947","39,290","38,861","15.77K","0.31%"
"27-08-2019","39,044","38,797","39,084","38,713","16.11K","0.56%"
"26-08-2019","38,828","39,134","39,340","38,800","19.72K","0.16%"
"23-08-2019","38,765","38,052","38,821","37,960","19.26K","1.57%"
"22-08-2019","38,165","37,950","38,220","37,916","14.09K","0.45%"
"21-08-2019","37,993","37,903","38,041","37,814","12.26K","-0.03%"
"20-08-2019","38,004","37,750","38,077","37,678","15.15K","0.48%"
"19-08-2019","37,823","37,737","37,888","37,605","15.66K","-0.30%"
"16-08-2019","37,938","38,143","38,220","37,705","14.76K","-0.59%"
"14-08-2019","38,163","37,788","38,340","37,693","18.59K","1.03%"
"13-08-2019","37,775","38,449","38,666","37,344","23.67K","-1.22%"
"12-08-2019","38,241","38,257","38,349","38,152","5.25K","0.66%"
"09-08-2019","37,992","37,976","38,148","37,815","13.01K","0.62%"
"08-08-2019","37,757","37,994","38,090","37,624","15.11K","-1.21%"
"07-08-2019","38,218","37,830","38,488","37,613","25.09K","1.92%"
"06-08-2019","37,497","37,327","37,530","36,921","17.11K","2.70%"
"05-08-2019","36,511","36,192","36,540","36,020","0.57K","2.63%"
"02-08-2019","35,577","34,997","35,644","34,947","0.48K","1.89%"
"01-08-2019","34,916","34,297","35,141","34,265","2.28K","1.16%"
"31-07-2019","34,517","34,543","34,666","34,415","8.94K","-0.03%"
"30-07-2019","34,529","34,704","34,773","34,291","15.64K","-0.52%"
"29-07-2019","34,709","34,750","34,830","34,670","9.33K","-0.18%"
"26-07-2019","34,773","34,819","34,976","34,723","10.05K","-0.13%"
"25-07-2019","34,817","35,000","35,117","34,780","13.43K","-0.60%"
"24-07-2019","35,027","35,049","35,094","34,925","10.48K","0.02%"
"23-07-2019","35,021","35,000","35,150","34,886","12.59K","-0.32%"
"22-07-2019","35,132","35,109","35,206","35,050","8.96K","0.27%"
"19-07-2019","35,036","35,321","35,409","35,000","17.76K","-0.34%"
"18-07-2019","35,156","35,050","35,191","34,880","17.46K","0.19%"
"17-07-2019","35,090","34,787","35,139","34,682","17.50K","0.80%"
"16-07-2019","34,812","34,883","34,946","34,710","20.54K","-0.20%"
"15-07-2019","34,882","34,897","34,969","34,768","13.91K","-0.07%"
"12-07-2019","34,905","34,742","34,950","34,708","16.23K","0.59%"
"11-07-2019","34,701","34,939","35,145","34,675","20.84K","-0.40%"
"10-07-2019","34,839","34,532","34,885","34,370","20.29K","0.74%"
"09-07-2019","34,582","34,525","34,626","34,340","17.01K","0.01%"
"08-07-2019","34,579","34,550","34,828","34,510","15.27K","-0.01%"
"05-07-2019","34,583","34,250","35,100","34,205","42.52K","1.07%"
"04-07-2019","34,217","34,300","34,315","34,125","12.11K","-0.08%"
"03-07-2019","34,246","34,280","34,499","34,188","18.30K","0.60%"
"02-07-2019","34,042","33,691","34,070","33,691","13.97K","1.19%"
"01-07-2019","33,643","34,138","34,138","33,620","18.75K","-1.65%"
"28-06-2019","34,206","34,484","34,484","34,152","15.20K","0.09%"
"27-06-2019","34,175","34,333","34,333","34,030","12.76K","-0.62%"
"26-06-2019","34,387","34,465","34,465","34,176","18.94K","-0.49%"
"25-06-2019","34,556","34,490","34,893","34,396","26.63K","0.33%"
"24-06-2019","34,441","34,290","34,475","34,254","14.78K","0.80%"
"21-06-2019","34,167","34,070","34,468","33,900","22.92K","0.41%"
"20-06-2019","34,026","33,340","34,068","33,340","22.73K","2.86%"
"19-06-2019","33,079","32,985","33,115","32,971","11.19K","0.17%"
"18-06-2019","33,024","33,045","33,258","32,915","18.14K","0.01%"
"17-06-2019","33,021","33,059","33,140","32,886","12.25K","-0.07%"
"14-06-2019","33,045","32,980","33,344","32,980","16.80K","0.26%"
"13-06-2019","32,959","32,758","32,980","32,726","11.16K","0.65%"
"12-06-2019","32,745","32,674","32,848","32,674","10.41K","0.35%"
"11-06-2019","32,632","32,692","32,705","32,486","9.40K","-0.09%"
"10-06-2019","32,660","32,850","32,850","32,630","7.92K","-0.84%"
"07-06-2019","32,936","32,721","33,040","32,672","13.81K","0.41%"
"06-06-2019","32,800","32,688","32,834","32,688","8.06K","0.31%"
"05-06-2019","32,700","32,700","32,700","32,700","","0.67%"
"04-06-2019","32,482","32,374","32,596","32,299","0.03K","0.24%"
"03-06-2019","32,404","32,207","32,450","32,162","0.40K","0.95%"
"31-05-2019","32,098","31,821","32,124","31,821","5.50K","0.91%"
"30-05-2019","31,809","31,560","31,884","31,534","9.55K","0.24%"
"29-05-2019","31,733","31,634","31,845","31,622","10.13K","0.61%"
"28-05-2019","31,540","31,621","31,693","31,485","9.24K","-0.23%"
"27-05-2019","31,613","31,555","31,695","31,555","7.07K","0.26%"
"24-05-2019","31,530","31,646","31,680","31,483","7.19K","-0.43%"
"23-05-2019","31,667","31,347","31,735","31,232","10.28K","0.78%"
"22-05-2019","31,422","31,440","31,538","31,391","7.56K","0.02%"
"21-05-2019","31,416","31,480","31,524","31,376","9.62K","-0.38%"
"20-05-2019","31,537","31,679","31,679","31,376","11.14K","-0.80%"
"17-05-2019","31,791","31,981","32,021","31,755","12.11K","-0.58%"
"16-05-2019","31,976","32,162","32,309","31,911","12.03K","-0.88%"
"15-05-2019","32,259","32,320","32,419","32,150","11.67K","0.06%"
"14-05-2019","32,241","32,450","32,454","32,231","11.40K","-0.79%"
"13-05-2019","32,498","31,987","32,538","31,862","16.39K","1.86%"
"10-05-2019","31,904","31,906","32,003","31,782","10.52K","-0.04%"
"09-05-2019","31,916","31,713","32,050","31,708","13.55K","0.73%"
"08-05-2019","31,685","31,750","31,925","31,660","11.16K","-0.14%"
"07-05-2019","31,729","31,585","31,745","31,517","9.36K","0.53%"
"06-05-2019","31,563","31,500","31,650","31,471","10.05K","0.37%"
"03-05-2019","31,447","31,331","31,475","31,240","10.87K","0.33%"
